i.id;oa.id;i.name;oa.name;i.geo;oa.geo;dist (m);matching_name
1726;https://openalex.org/I86987016;ROYAL INSTITUTE OF TECHNOLOGY;KTH Royal Institute of Technology;59.3534902, 18.0579611;59.32938, 18.06871;2749.0;True
1727;https://openalex.org/I4210148920;Danish Cancer Society;Danish Cancer Society;55.702908, 12.5846786;55.67594, 12.56553;3230.0;True
1728;https://openalex.org/I79619799;University of Birmingham;University of Birmingham;52.4608009, -1.914995;52.48142, -1.89983;2512.0;True
1729;https://openalex.org/I1293502524;Centre Médical Universitaire;Loma Linda University Medical Center;46.1932729, 6.1520163;34.04835, -117.26115;9444756.0;False
1731;https://openalex.org/I193662353;UTRECHT UNIVERSITY;Utrecht University;52.0830572, 5.1785903;52.09083, 5.12222;3947.0;True
1736;https://openalex.org/I123387679;UPPSALA UNIVERSITY;Uppsala University;58.1653733, 13.5524779;59.85882, 17.63889;300223.0;True
1738;https://openalex.org/I13134134;UNIVERSIDAD DE CANTABRIA;Universidad de Cantabria;;43.46472, -3.80444;;True
1739;https://openalex.org/I255234318;UNIVERSIDAD DE ZARAGOZA;Universidad de Zaragoza;41.6402309, -0.8976105;41.65606, -0.87734;2436.0;True
1740;https://openalex.org/I47508984;Imperial College of Science Technology and Medicine;Imperial College London;51.5164988, -0.172098;51.50853, -0.12574;3328.0;False
1742;https://openalex.org/I180242103;Handelshögskolan i Stockholm;Stockholm School of Economics;59.3401649, 18.0578501;59.32938, 18.06871;1348.0;True
1743;https://openalex.org/I887968799;Rheinisch-Westfälische Technische Hochschule Aachen (RWTH);RWTH Aachen University;50.7768407, 6.0806921;50.77664, 6.08342;193.0;False
1748;https://openalex.org/I42237331;Centre International de Recherche sur le Cancer;Centre International de Recherche sur le Cancer;45.7436205, 4.8768394;45.74846, 4.84671;2399.0;True
1749;https://openalex.org/I96673099;TECHNICAL UNIVERSITY OF DENMARK;Technical University of Denmark;55.788, 12.520944;55.77044, 12.50378;2228.0;True
1751;https://openalex.org/I4210142438;Nationalmuseet;National Museum of Denmark;55.792279, 12.495403;55.67594, 12.56553;13661.0;True
1752;https://openalex.org/I3019169596;Danish Technological Institute;Danish Technological Institute;55.6582906, 12.2713808;55.65006, 12.3016;2105.0;True
1754;https://openalex.org/I4210158088;Institut für Silicatforschung;Fraunhofer Institute for Silicate Research;49.7115034, 9.5472706;49.79391, 9.95121;30432.0;False
1758;https://openalex.org/I100288624;John Innes Centre;John Innes Centre;;52.62783, 1.29834;;True
1762;https://openalex.org/I32021983;Christian-Albrechts Universität Kiel;Kiel University;54.3391777, 10.1232352;54.32133, 10.13489;2124.0;False
1763;https://openalex.org/I114472154;Marine Biological Association of the United Kingdom;Marine Biological Association of the United Kingdom;50.36597, -4.13666;50.37153, -4.14305;767.0;True
1767;https://openalex.org/I4210153015;AGRICULTURAL RESEARCH DEPARTMENT;Department of Agricultural Research & Technical Services;51.9861284, 5.6636737;-13.96692, 33.78725;7818169.0;False
1768;https://openalex.org/I167261309;ROYAL BOTANIC GARDEN EDINBURGH;Royal Botanic Garden Edinburgh;55.9666895, -3.2048729;55.95206, -3.19648;1709.0;True
1771;https://openalex.org/I75951250;Freie Universität Berlin;Freie Universität Berlin;52.447707, 13.277599;52.52437, 13.41053;12397.0;True
1775;https://openalex.org/I17937529;GERMAN CANCER RESEARCH CENTER;German Cancer Research Center;49.4149608, 8.672381;49.40768, 8.69079;1559.0;True
1784;https://openalex.org/I88060688;Universidad Politécnica de Madrid;Universidad Politécnica de Madrid;40.4483981, -3.7276234;40.4165, -3.70256;4133.0;True
1786;https://openalex.org/I181231927;National University of Ireland;National University of Ireland;;53.33306, -6.24889;;True
1787;https://openalex.org/I84884186;UNIVERSITY OF NEWCASTLE UPON TYNE;Newcastle University;54.9820967, -1.6216411;54.97328, -1.61396;1096.0;True
1789;https://openalex.org/I21370196;Aristotle University;Aristotle University of Thessaloniki;;40.64361, 22.93086;;False
1791;https://openalex.org/I170203145;MRC Laboratory of Molecular Biology;MRC Laboratory of Molecular Biology;52.195668, 0.130647;52.2, 0.11667;1067.0;True
1792;https://openalex.org/I29607241;École Normale Supérieure;École Normale Supérieure - PSL;48.842139, 2.3441166;48.85341, 2.3488;1299.0;False
1793;https://openalex.org/I2802779139;STAZIONE ZOOLOGICA ANTON DOHRN;Stazione Zoologica Anton Dohrn;;40.85216, 14.26811;;True
1795;https://openalex.org/I114090438;Johann-Wolfgang-Goethe Universität Frankfurt;Goethe University Frankfurt;50.1159043, 8.6492918;50.11552, 8.68417;2487.0;False
1796;https://openalex.org/I71267560;Università degli Studi di Napoli Federico II;University of Naples Federico II;40.8466064, 14.2560463;40.85216, 14.26811;1188.0;True
1811;https://openalex.org/I141766778;Agriculture and Food Development Authority (TEAGASC);Teagasc - The Irish Agriculture and Food Development Authority;;52.84083, -6.92611;;False
1813;https://openalex.org/I2898336195;Nederlands Kanker Instituut;The Netherlands Cancer Institute;52.3512679, 4.8152591;52.37403, 4.88969;5652.0;True
1814;https://openalex.org/I76134821;Universität Wien;Medical University of Vienna;48.217996, 16.3449969;48.20849, 16.37208;2268.0;False
1825;https://openalex.org/I4210152619;Marsilio Editori;Marsilio Editori (Italy);45.4408474, 12.3155151;45.43713, 12.33265;1399.0;False
1830;https://openalex.org/I2802607104;Radiotelevisione Italiana;Radiotelevisione Italiana (Italy);41.9174522, 12.4665507;41.89193, 12.51133;4668.0;False
1842;https://openalex.org/I4210162665;MINISTERIE VAN DE VLAAMSE GEMEENSCHAP;Ministerie van de Vlaamse Gemeenschap;50.503887, 4.469936;50.85045, 4.34878;39470.0;True
1845;https://openalex.org/I45509622;AGRICULTURAL RESEARCH INSTITUTE;Indian Agricultural Research Institute;;28.62137, 77.2148;;False
1849;https://openalex.org/I174306211;TECHNION - ISRAEL INSTITUTE OF TECHNOLOGY;Technion – Israel Institute of Technology;32.7767783, 35.0231271;32.81841, 34.9885;5648.0;False
1850;https://openalex.org/I26415053;UNIVERSITÀ DEGLI STUDI - L'AQUILA;University of L'Aquila;42.3495328, 13.395177;42.35055, 13.39954;376.0;False
1852;https://openalex.org/I54009628;Universität Bayreuth;University of Bayreuth;49.9456399, 11.5713346;49.94782, 11.57893;595.0;True
1853;https://openalex.org/I11944219;Universidad de la Frontera;Universidad de La Frontera;-38.7496986, -72.6146026;-38.73965, -72.59842;1794.0;True
1854;https://openalex.org/I35961687;Universidad de Antioquia;Universidad de Antioquia;-34.7037801, -58.679834;6.25184, -75.56359;4886591.0;True
1855;https://openalex.org/I152456871;Universidad de Caldas;University of Caldas;5.067132, -75.518288;5.06889, -75.51738;220.0;True
1862;https://openalex.org/I126596746;Jagiellonian University;Jagiellonian University;50.059598, 19.9265304;50.06143, 19.93658;746.0;True
1865;https://openalex.org/I166337079;Queen Mary and Westfield College;Queen Mary University of London;51.5218689, -0.0462308;51.50853, -0.12574;5698.0;False
1866;https://openalex.org/I68784830;University of Tirana;University of Tirana;42.3706971, 20.4314082;41.3275, 19.81889;126607.0;True
1874;https://openalex.org/I161593684;Stockholm University;Stockholm University;59.32893000000001, 18.06491;59.32938, 18.06871;221.0;True
1875;https://openalex.org/I4210158086;Biologie Cellulaire et Moléculaire;Institut de Biologie Moléculaire et Cellulaire;48.76454500000001, 2.169007;48.58392, 7.74553;409864.0;False
1891;https://openalex.org/I4210132916;Sysnet;Sysnet (Czechia);53.41291, -8.24389;50.08804, 14.42076;1596050.0;False
1892;https://openalex.org/I4210134619;Marine Information Service;Marine Information Service (Netherlands);52.132633, 5.291265999999999;52.07417, 4.35972;63956.0;False
1897;https://openalex.org/I2800107944;ATS;American Thoracic Society;47.516231, 14.550072;40.71427, -74.00597;6716177.0;False
1898;https://openalex.org/I4210137444;ACRI;Atlantic Cancer Research Institute;46.227638, 2.213749;46.09454, -64.7965;4999073.0;False
1903;https://openalex.org/I26653445;Tellabs;Tellabs (Canada);53.41291, -8.24389;43.5789, -79.6583;5146077.0;False
1906;https://openalex.org/I4210108526;INMARK;Grupo Inmark;;40.4165, -3.70256;;False
1908;https://openalex.org/I4210117699;Onion;Directorate of Onion and Garlic Research;45.5096922, 10.1616679;18.33811, 73.84677;6528560.0;False
1909;https://openalex.org/I2799504677;Institut de l'Audiovisuel et des Télécommunications en Europe;Institut de l'Audiovisuel et des Télécommunications en Europe;;43.65833, 3.88917;;True
1917;https://openalex.org/I4210091771;IDEA;Individual Development and Adaptive Education;50.503887, 4.469936;50.11552, 8.68417;302324.0;False
1920;https://openalex.org/I4210115792;McCann Erickson;Interpublic Group (United States);;40.71427, -74.00597;;False
1921;https://openalex.org/I4210160616;Siemens Switzerland;Siemens (Switzerland);46.818188, 8.227511999999999;47.36667, 8.55;65693.0;False
1927;https://openalex.org/I135140700;University of Bonn;University of Bonn;38.9108325, -75.52766989999999;50.73438, 7.09549;6300898.0;True
1929;https://openalex.org/I174458059;NTUA;National Technical University of Athens;39.074208, 21.824312;37.98376, 23.72784;205222.0;False
1930;https://openalex.org/I4210166615;INESC;INESC TEC;39.39987199999999, -8.224454;41.14961, -8.61099;197305.0;False
1931;https://openalex.org/I4210096010;ATEA;Atea Pharmaceuticals (United States);;42.35843, -71.05977;;False
1936;https://openalex.org/I2799464224;Italtel;Italtel (Italy);45.5827731, 9.2729558;45.46427, 9.18951;14693.0;False
1941;https://openalex.org/I4387152517;IST;Instituto Superior Técnico;39.39987199999999, -8.224454;38.71667, -9.13333;109222.0;False
1942;https://openalex.org/I4210118689;JRC;Joint Research Centre;50.503887, 4.469936;45.8148, 8.61294;604998.0;False
1943;https://openalex.org/I4210098549;ROBOSOFT;Robosoft (France);43.447764, -1.553575;43.43698, -1.59294;3397.0;False
1944;https://openalex.org/I84756422;Eutelsat;European Telecommunications Satellite Organization;48.8438846, 2.3209468;48.85341, 2.3488;2297.0;False
1948;https://openalex.org/I4210095075;Hispasat;Hispasat (Spain);40.46366700000001, -3.74922;40.4165, -3.70256;6565.0;False
1949;https://openalex.org/I1313980527;Institut für Rundfunktechnik;Institut für Rundfunktechnik;38.9108325, -75.52766989999999;48.13743, 11.57549;6715551.0;True
1951;https://openalex.org/I4210121266;THOMSON multimedia;Technicolor (France);46.227638, 2.213749;48.85341, 2.3488;292148.0;True
1953;https://openalex.org/I2800274787;Heinrich Hertz Institute;Fraunhofer Institute for Telecommunications, Heinrich Hertz Institute;38.9108325, -75.52766989999999;52.52437, 13.41053;6618238.0;False
1962;https://openalex.org/I110002522;University of Essex;University of Essex;;51.88921, 0.90421;;True
1964;https://openalex.org/I19370010;France Télécom;Orange (France);48.7000104, 2.6016451;48.85341, 2.3488;25184.0;False
1968;https://openalex.org/I3019423309;Fraunhofer IGD;Fraunhofer Institute for Computer Graphics Research;;49.87167, 8.65027;;True
1969;https://openalex.org/I887702905;TRW;TRW Automotive (United States);;33.42227, -111.82264;;False
1970;https://openalex.org/I4577782;University of Technology Berlin;Technische Universität Berlin;;52.52437, 13.41053;;False
1975;https://openalex.org/I4210090962;Fiat;Centro Ricerche FIAT;;45.00547, 7.53813;;False
1980;https://openalex.org/I2803050523;Musea;Royal Museums of Art and History;55.378051, -3.435973;50.85045, 4.34878;722671.0;False
1981;https://openalex.org/I4210126015;3D Scanners;3d Scanners (United Kingdom);55.378051, -3.435973;52.40656, -1.51217;353611.0;False
1984;https://openalex.org/I4210138309;CoIn;Center for Innovation;38.9108325, -75.52766989999999;38.89511, -77.03637;130563.0;False
1986;https://openalex.org/I4210093367;Deutsche Telekom;Deutsche Telekom (Germany);38.9108325, -75.52766989999999;50.73438, 7.09549;6300898.0;False
2003;https://openalex.org/I4210125774;Institut National de l'Audiovisuel;Institut National de l'Audiovisuel;49.4438421, 6.3636789;48.83811, 2.52488;287221.0;True
2014;https://openalex.org/I1289977165;NORWEGIAN RADIATION PROTECTION AUTHORITY;Norwegian Radiation and Nuclear Safety Authority;59.9478943, 10.6022905;59.91273, 10.74609;8915.0;True
2017;https://openalex.org/I4210125256;INSTITUTE OF CATALYSIS AND SURFACE CHEMISTRY - POLISH ACADEMY OF SCIENCES;Jerzy Haber Institute of Catalysis and Surface Chemistry, Polish Academy of Sciences;50.0691067, 19.8419971;50.06143, 19.93658;6805.0;False
2028;https://openalex.org/I86987016;Kungliga Tekniska Högskolan;KTH Royal Institute of Technology;60.6750122, 17.1587555;59.32938, 18.06871;157944.0;True
2030;https://openalex.org/I133731052;University of Helsinki;University of Helsinki;66.4974356, 25.722138;60.16952, 24.93545;704712.0;True
2031;https://openalex.org/I4210116004;Istituto Dermopatico dell'Immacolata;Istituto Dermopatico dell'Immacolata;41.9015302, 12.4283695;41.89193, 12.51133;6949.0;True
2032;https://openalex.org/I2800115762;North Staffordshire Hospital NHS Trust;University Hospitals of North Midlands NHS Trust;53.00729, -2.20413;53.00415, -2.18538;1302.0;False
2036;https://openalex.org/I4210137471;Istituti Fisioterapici Ospitalieri;Istituti Fisioterapici Ospitalieri;41.888867, 12.4730292;41.89193, 12.51133;3189.0;True
2052;https://openalex.org/I79619799;UNIVERSITY OF BIRMINGHAM;University of Birmingham;52.4608009, -1.914995;52.48142, -1.89983;2512.0;True
2057;https://openalex.org/I4210148920;DANISH CANCER SOCIETY;Danish Cancer Society;55.7025032, 12.5866549;55.67594, 12.56553;3237.0;True
2058;https://openalex.org/I8901234;Foundation for Research and Technology-Hellas;Foundation for Research and Technology Hellas;35.3387352, 25.1442126;35.32787, 25.14341;1210.0;False
2060;https://openalex.org/I187531555;LUND UNIVERSITY;Lund University;55.7079615, 13.1993196;55.70584, 13.19321;450.0;True
2064;https://openalex.org/I202697423;Universität Zürich;University of Zurich;47.399951, 8.551626;47.36667, 8.55;3703.0;True
2068;https://openalex.org/I4210124929;Gesellschaft für Biotechnologische Forschung;Helmholtz Centre for Infection Research;52.2149922, 10.531;52.26594, 10.52673;5673.0;True
2069;https://openalex.org/I861853513;"Università degli Studi di Roma ""La Sapienza""";Sapienza University of Rome;41.9066155, 12.5177199;41.89193, 12.51133;1716.0;True
2077;https://openalex.org/I56085075;University of Tartu;University of Tartu;58.3659969, 26.7030651;58.38062, 26.72509;2072.0;True
2080;https://openalex.org/I4210102248;Latvian Institute of Organic Synthesis;Latvijas Organiskās Sintēzes Institūts;56.9759398, 24.188374;56.946, 24.10589;6007.0;True
2083;https://openalex.org/I2799899041;Bekhterev Institute;St.Petersburg V.M.Bekhterev Psychoneurological Research Institute;53.877268, 27.6403677;59.93863, 30.31413;693119.0;False
2092;https://openalex.org/I901221460;Fondation Nationale des Sciences Politiques;Fondation Nationale des Sciences Politiques;49.3205873, 1.0837451;48.85341, 2.3488;105760.0;True
2095;https://openalex.org/I188626449;Université Lumière Lyon 2;Université Lumière Lyon 2;49.1792021, -0.3232294;45.74846, 4.84671;544344.0;True
2098;https://openalex.org/I181369854;UNIVERSITY OF ERLANGEN-NUREMBERG;Friedrich-Alexander-Universität Erlangen-Nürnberg;49.60103, 11.01794;49.59099, 11.00783;1333.0;True
2113;https://openalex.org/I13402291;JOANNEUM RESEARCH FORSCHUNGSGESELLSCHAFT MBH;Joanneum Research;47.0742359, 15.4500572;47.06667, 15.45;841.0;True
2114;https://openalex.org/I96673099;Danmarks Tekniske Universitet;Technical University of Denmark;55.763516, 12.4949429;55.77044, 12.50378;948.0;True
2116;https://openalex.org/I42934936;DUBLIN CITY UNIVERSITY;Dublin City University;;53.33306, -6.24889;;True
2117;https://openalex.org/I34352273;Universiteit Maastricht;Maastricht University;50.8513682, 5.6909725;50.84833, 5.68889;368.0;True
2118;https://openalex.org/I204778367;Norges Teknisk-Naturvitenskapelige Universitet;Norwegian University of Science and Technology;;63.43049, 10.39506;;True
2119;https://openalex.org/I11983389;Manchester Metropolitan University;Manchester Metropolitan University;53.5002505, -2.1782332;53.48095, -2.23743;4466.0;True
2121;https://openalex.org/I138847295;Universitat Oberta de Catalunya;Universitat Oberta de Catalunya;41.3850639, 2.1734035;41.38879, 2.15899;1272.0;True
2124;https://openalex.org/I1326402746;International Federation of Library Associations and Institutions;International Federation of Library Associations and Institutions;52.0704978, 4.3006999;52.07667, 4.29861;701.0;True
2129;https://openalex.org/I4210097784;Bureau van Dijk;Bureau van Dijk (Belgium);50.8253533, 4.3662195;50.85045, 4.34878;3048.0;False
2133;https://openalex.org/I4210162662;Digital Equipment;Digital Equipment (Germany);49.0130618, 8.4243582;50.77555, 7.28308;212341.0;False
