project_id,minority_qid,group_name_en,rule,matched_text,title
5055495422050934709,Q125564,Manx people,R1,many people,Living the 20s
5073375964249033044,Q125564,Manx people,R1,many people,MORAL - Key Skills Micro credentials: A Passport to Employment and Inclusion
5076686071352115264,Q2656122,Dom people,R1,do people,Writing the landscape of everyday life: lay narratives of the home garden
5079845079985832802,Q2656122,Dom people,R1,do people,How the blind audience receive and experience audio descriptions of visual events
5082377512124288751,Q7325,Jewish people,R1,the news,Varieties of Media Effects
5098642761476528167,Q125564,Manx people,R1,many people,Hand to Hand - Together in Europe
5106282355763047080,Q125564,Manx people,R1,many people,"At-home, Maximised Potential DNA/RNA Detecting Device"
5117053696013939817,Q125564,Manx people,R1,many people,Modern Youth NGO Management- The Challenge of Professionalism
5134108392802254157,Q214361,Mari people,R1,mark people,"Gender, Caste and the Practices of Religious Identities"
5142532802966265579,Q125564,Manx people,R1,many people,Let's Act While We Can
5143609538515026830,Q2656122,Dom people,R1,do people,Media trust and social imaginaries: A qualitative study on the meaning and formation of media trust
5148444643876411572,Q2656122,Dom people,R1,do people,PSYchosis MAPping in kwaZulu-Natal (PSYMAP-ZN)
5176221848108240617,Q7325,Jewish people,R1,the news,Eko Życie
5185416181907770136,Q125564,Manx people,R1,many people,Cardiff University - EPSRC Capital Award for Core Equipment
5192112305934141923,Q125564,Manx people,R1,many people,Improving recent demographic inferences for marine conservation with genome-wide co-ancestry
5194324325480529821,Q125564,Manx people,R1,many people,Oxidation of mismatch: a new concept for mutation detection which avoides a separation method in mut
5194392687850587937,Q125564,Manx people,R1,many people,The Art of Helping
5203001135602927687,Q125564,Manx people,R1,many people,Harnessing splice modulation for rare neurological disorders: a route to widespread treatment access
5208433949964019799,Q125564,Manx people,R1,many people,DYD-RCT: On-line randomised controlled trial of an interactive web-based intervention for reducing a
5219937663548303009,Q48199,Sámi people,R1,same people,Building On Opportunities for Story-Telling
5220920802666232555,Q846578,Svan people,R1,scan people,Learning and Predictive Control in the Ageing Brain
5226867746636427151,Q125564,Manx people,R1,many people,Epidemiology of Tungiasis in Kenya
5237547604449939096,Q125564,Manx people,R1,many people,Online social entrepreneurship to foster inclusion of young people living with a disability or a lon
5238404483321828511,Q48199,Sámi people,R2,Same,"Passengers on the same bus! No place for discrimination, segregation and inequality"
5238589816410999631,Q125564,Manx people,R1,many people,Augmented Vocality: Recomposing the Sounds of Early Irish and Old Norse
5241807711509375664,Q125564,Manx people,R1,many people,"Sustainability, Heritage, Health"
5242367518037531349,Q48199,Sámi people,R2,Same,Inspiring Schools - Aspiring Students
5248252758455491794,Q125564,Manx people,R1,many people,Strategies for the development and maturation of functional hepatocytes from hES cells
5248933681885768772,Q125564,Manx people,R1,many people,The Visions of Youth Work
5250536006471963545,Q125564,Manx people,R1,many people,"From Individual to Collective Behaviour in Large-Scale, Complex Systems"
5254507730216666314,Q7325,Jewish people,R1,the news,The News Checker - a digital tool for pupils and teachers to critically evaluate online news
5276239091986993171,Q7325,Jewish people,R1,the jaws,"Mechanisms, development, function and evolution of individual variation in groups"
5286320433522192820,Q125564,Manx people,R1,many people,Late-stage Functionalisation of Heteroarenes and Saturated Heterocycles by Electrochemically-generat
5296028925107059317,Q125564,Manx people,R1,many people,Living and working together : Coexistence in schools
5298266907608671401,Q125564,Manx people,R1,many people,The Cosmology of the Early and Late Universe
5300946060318333784,Q7325,Jewish people,R1,the jets,Black hole accretion and outflows: novel multi-wavelength perspectives
5305172003402290186,Q7325,Jewish people,R1,the news,"Common Ground, Common Future"
5305671693200739007,Q2656122,Dom people,R1,do people,"Living Assessment: measurement, thresholds and the health of disabled and at- risk children in Engla"
5307247548511966554,Q7325,Jewish people,R1,the jaws,Towards the origins of vertebrate mineralization: the contribution of large scale transcriptome sequ
5308861827484211757,Q2656122,Dom people,R1,do people,"Art, Authenticity and Citizenship in Care Homes"
5311992410085435672,Q125564,Manx people,R1,many people,A novel strategy for the therapeutic vaccination of hepatitis C Virus using adenoviral vectors
5313141871797493451,Q2656122,Dom people,R1,do people,UserAge: Understanding user involvement in research on ageing and health
5325191907903111728,Q7325,Jewish people,R1,the news,Development of Kibble balance for primary realization of Massa
5331156819108812259,Q208551,Laz people,R1,lay people,Ethical principles for the use of evidence in democratic decision-making: The special moral responsi
5333924456828989087,Q125564,Manx people,R1,many people,"Sexual repression: the reformation and sexual relationships in transformation, c. 1540-1650"
5336353427289257103,Q125564,Manx people,R1,many people,An Error Theory about all Normative Judgements
5336353427289257103,Q48199,Sámi people,R1,same people,An Error Theory about all Normative Judgements
5345527855918561320,Q125564,Manx people,R1,many people,Songwriting Camps in the 21st Century (SC21)
5348242830371087321,Q125564,Manx people,R1,many people,Global health beyond 2015
5365378684788072284,Q125564,Manx people,R1,many people,Deltas undEr gLobal impacT of chAnge
5366206371607619436,Q125564,Manx people,R1,many people,Incidence and progression of posterior segment eye disease in a population-based cohort in Kenya
5366700279651660983,Q2656122,Dom people,R1,do people,Towards a less white future? A comparative study of diversity and discrimination within development 
5367059771103421185,Q7325,Jewish people,R1,the jets,EPSRC ICASE/Rolls Royce - Hydrogen Fuel Flow Control for Zero Carbon propulsion systems
5367484532822138702,Q7325,Jewish people,R1,the news,Strategic Project - UI 653 - 2014
5370023045980528228,Q125564,Manx people,R1,many people,"Low Cost, High Throughput Western Blot Antibody Detection Device for Those Already Infected with COV"
5371579828433575156,Q7325,Jewish people,R1,the jets,The Quark-Gluon Plasma through Energy Correlators
5375773129235196050,Q125564,Manx people,R1,many people,Decoding dysfunctional spinal cord circuitry in chronic pain.
5379043289638021692,Q125564,Manx people,R1,many people,Public transports (even) in rural areas
5387999203093077588,Q125564,Manx people,R1,many people,Youth Volunteer Educators e-learning Program
5393899102299204934,Q48199,Sámi people,R2,Same,LGBT Life in UK Higher Education: an ethnography of staff-student working relations
5396145904604280346,Q125564,Manx people,R1,many people,Escape depopulation and foster cultural heritage through active tourism
5396875112020265102,Q125564,Manx people,R1,many people,Roots of Resilience Partnership - Growing Capacity in Education for Resilience
5405050510812250380,Q125564,Manx people,R1,many people,Criminalization
5408388423341691684,Q125564,Manx people,R1,many people,Reliable evaluation of associations between Lp-PLA2 markers and the risk of cardiovascular outcomes
5413138415671530488,Q125564,Manx people,R1,many people,OBServ - Open Library of Pollinator Biodiversity and Ecosystem Services Scenarios
5414869401528101284,Q125564,Manx people,R1,many people,Discussing Inequality: Materials for the classroom and beyond
5423605572791436193,Q48199,Sámi people,R2,Same,"We're all the same - my needs, your expectations."
5442346818476354091,Q125564,Manx people,R1,many people,A double microscope/endoscope for the holographic manipulation of deep visual circuits
5446691312982018025,Q125564,Manx people,R1,many people,How language shapes speaker perception: Effects of non-standard language use on speaker evaluations
5454477121621089742,Q7325,Jewish people,R1,the news,YOU THink Critical
5456401372972960933,Q7325,Jewish people,R1,the jaws,Non-contact 3D morphometry of the palate and face in patients with clefts
5468558295978386631,Q7325,Jewish people,R1,the news,Broadcasting Europe
5468912405372122283,Q125564,Manx people,R1,many people,The sustainable added value of hybrid professionals in Brainport
5492972212202618717,Q125564,Manx people,R1,many people,Healthy movement (to know and do)
5504225434960470973,Q7325,Jewish people,R1,the news,Narrating the populist and far-right worldview: Cross-platform analysis of alternative online news m
5514864464321334332,Q2656122,Dom people,R1,do people,"Phantom trust: Faith, language, and digital inequalities in Southwest Kenya"
5517788191702301876,Q125564,Manx people,R1,many people,Quantifying Biophilia
5525626965654169252,Q125564,Manx people,R1,many people,Recent European History Through Personal Histories
5530633204038593515,Q125564,Manx people,R1,many people,E-GREEN
5539815695195088492,Q7325,Jewish people,R1,the news,forskning.se
5541862918104331677,Q7325,Jewish people,R1,the news,How to consume differently
5546028739891937345,Q125564,Manx people,R1,many people,Novel COVID-19 POC Screening Tool Based on Proprietary Nano-Sensors and ML Techniques
5548525441089806483,Q48199,Sámi people,R2,Same,Same-sex marriage and health insurance coverage decisions by employers
5555206018794574791,Q208551,Laz people,R1,lay people,"MONKS, NUNS AND TEXTILES: Production, Circulation, and Distribution of Textiles in the Monastic Envi"
5562739913971456737,Q125564,Manx people,R1,many people,Culture and bodies: an interdisciplinary approach to non-communicable disease prevention in Malawi a
5567967293460042792,Q125564,Manx people,R1,many people,Computational models of innate immune response to respiratory pathogens
5570469036000280514,Q7325,Jewish people,R1,the news,ROLES OF THE NEWS MEDIA IN KNOWLEDGE DISSEMINATION AROUND NUTRITIOUS DIET
5577652510531443153,Q7325,Jewish people,R1,the news,WE'RE SUPER
5579255020854927002,Q125564,Manx people,R1,many people,Novel Approach: Transnational Postgraduate Education and Training Programme in Musculoskeletal Regen
5586945718159998184,Q125564,Manx people,R1,many people,VIRTUAL MOBILITY AND THE CITY. How people´s use of ICT affects urban place and space.
